date,time_range,season,holiday,weekday,workingday,weathersit,casual,registered,count
2012-08-26,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,125,252,377
2012-08-26,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Light Rain/Light Snow,132,259,391
2012-08-26,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Light Rain/Light Snow,57,116,173
2012-08-26,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,61,172,233
2012-08-26,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,77,187,264
2012-08-26,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,80,212,292
2012-08-26,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,40,171,211
2012-08-26,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,26,140,166
2012-08-26,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,20,94,114
2012-08-26,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,21,59,80
2012-08-27,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,4,28,32
2012-08-27,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,3,4,7
2012-08-27,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,8,8
2012-08-27,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,1,3,4
2012-08-27,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,1,11,12
2012-08-27,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,4,32,36
2012-08-27,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,4,141,145
2012-08-27,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,15,418,433
2012-08-27,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,29,670,699
2012-08-27,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,40,302,342
2012-08-27,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,63,143,206
2012-08-27,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,47,182,229
2012-08-27,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,69,214,283
2012-08-27,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,77,211,288
2012-08-27,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,66,180,246
2012-08-27,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,77,205,282
2012-08-27,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,77,367,444
2012-08-27,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,101,744,845
2012-08-27,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,83,751,834
2012-08-27,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,74,499,573
2012-08-27,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,50,366,416
2012-08-27,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,39,239,278
2012-08-27,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,30,131,161
2012-08-27,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,35,79,114
2012-08-28,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,9,29,38
2012-08-28,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,4,17,21
2012-08-28,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,2,13,15
2012-08-28,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,0,4,4
2012-08-28,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,2,6,8
2012-08-28,Night,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,3,39,42
2012-08-28,Night,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,3,144,147
2012-08-28,Morning,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,14,255,269
2012-08-28,Morning,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,25,668,693
2012-08-28,Morning,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,44,351,395
2012-08-28,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,39,165,204
2012-08-28,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,47,171,218
2012-08-28,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,56,241,297
2012-08-28,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,56,232,288
2012-08-28,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,72,179,251
2012-08-28,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,59,258,317
2012-08-28,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,84,396,480
2012-08-28,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,90,774,864
2012-08-28,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,82,736,818
2012-08-28,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,82,515,597
2012-08-28,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,87,348,435
2012-08-28,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,38,276,314
2012-08-28,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,20,196,216
2012-08-28,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,17,92,109
2012-08-29,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,8,39,47
2012-08-29,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,2,12,14
2012-08-29,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,2,4,6
2012-08-29,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,0,9,9
2012-08-29,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,2,8,10
2012-08-29,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,3,37,40
2012-08-29,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,6,175,181
2012-08-29,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,23,531,554
2012-08-29,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,28,780,808
2012-08-29,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,40,308,348
2012-08-29,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,34,144,178
2012-08-29,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,67,186,253
2012-08-29,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,79,281,360
2012-08-29,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,68,232,300
2012-08-29,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,87,214,301
2012-08-29,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,96,242,338
2012-08-29,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,104,389,493
2012-08-29,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,108,762,870
2012-08-29,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,119,693,812
2012-08-29,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,120,523,643
2012-08-29,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,49,378,427
2012-08-29,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,48,265,313
2012-08-29,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,50,185,235
2012-08-29,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,34,123,157
2012-08-30,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,14,51,65
2012-08-30,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,6,17,23
2012-08-30,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,3,14,17
2012-08-30,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,5,5
2012-08-30,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,4,4,8
2012-08-30,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,2,33,35
2012-08-30,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,8,155,163
2012-08-30,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,31,501,532
2012-08-30,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,53,701,754
2012-08-30,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,57,339,396
2012-08-30,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,73,161,234
2012-08-30,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,85,191,276
2012-08-30,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,73,221,294
2012-08-30,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,76,214,290
2012-08-30,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,74,199,273
2012-08-30,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,99,239,338
2012-08-30,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,77,405,482
2012-08-30,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,93,751,844
2012-08-30,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,109,744,853
2012-08-30,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,78,532,610
2012-08-30,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,68,403,471
2012-08-30,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,32,275,307
2012-08-30,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,38,253,291
2012-08-30,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,19,133,152
2012-08-31,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,13,69,82
2012-08-31,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,8,24,32
2012-08-31,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,9,11,20
2012-08-31,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,3,2,5
2012-08-31,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,7,7
2012-08-31,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,2,27,29
2012-08-31,Night,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,7,101,108
2012-08-31,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,21,400,421
2012-08-31,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,36,654,690
2012-08-31,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,61,337,398
2012-08-31,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,59,197,256
2012-08-31,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,88,221,309
2012-08-31,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,120,290,410
2012-08-31,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,97,271,368
2012-08-31,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,112,324,436
2012-08-31,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,109,417,526
2012-08-31,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,111,417,528
2012-08-31,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,129,488,617
2012-08-31,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,87,459,546
2012-08-31,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,91,361,452
2012-08-31,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,102,254,356
2012-08-31,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,71,232,303
2012-08-31,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,65,212,277
2012-08-31,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,32,142,174
2012-09-01,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,22,146,168
2012-09-01,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,11,68,79
2012-09-01,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,8,61,69
2012-09-01,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,6,29,35
2012-09-01,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,3,9,12
2012-09-01,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,2,20,22
2012-09-01,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,13,23,36
2012-09-01,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,8,58,66
2012-09-01,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,28,134,162
2012-09-01,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,62,175,237
2012-09-01,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,128,289,417
2012-09-01,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,219,273,492
2012-09-01,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,187,284,471
2012-09-01,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,237,267,504
2012-09-01,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,240,274,514
2012-09-01,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,257,306,563
2012-09-01,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,209,253,462
2012-09-01,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,205,258,463
2012-09-01,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,184,258,442
2012-09-01,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Light Rain/Light Snow,157,235,392
2012-09-01,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Light Rain/Light Snow,67,140,207
2012-09-01,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Light Rain/Light Snow,21,83,104
2012-09-01,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,21,57,78
2012-09-01,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,57,88,145
2012-09-02,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,27,72,99
2012-09-02,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,15,58,73
2012-09-02,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,28,56,84
2012-09-02,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,9,33,42
2012-09-02,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,7,15,22
2012-09-02,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,2,10,12
2012-09-02,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,2,13,15
2012-09-02,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,13,29,42
2012-09-02,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,30,99,129
2012-09-02,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,88,144,232
2012-09-02,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,158,230,388
2012-09-02,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,226,263,489
2012-09-02,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Light Rain/Light Snow,248,297,545
2012-09-02,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Light Rain/Light Snow,263,230,493
2012-09-02,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Light Rain/Light Snow,249,208,457
2012-09-02,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Light Rain/Light Snow,179,176,355
2012-09-02,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,222,252,474
2012-09-02,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,219,284,503
2012-09-02,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,227,273,500
2012-09-02,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,140,152,292
2012-09-02,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,63,41,104
2012-09-02,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,79,92,171
2012-09-02,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Light Rain/Light Snow,66,100,166
2012-09-02,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Light Rain/Light Snow,53,70,123
2012-09-03,Night,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,42,62,104
2012-09-03,Night,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,18,37,55
2012-09-03,Night,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,10,30,40
2012-09-03,Night,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,6,22,28
2012-09-03,Night,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,6,5,11
2012-09-03,Night,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,1,3,4
2012-09-03,Night,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,3,12,15
2012-09-03,Morning,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,6,37,43
2012-09-03,Morning,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,36,91,127
2012-09-03,Morning,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,71,158,229
2012-09-03,Morning,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,135,224,359
2012-09-03,Morning,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,187,272,459
2012-09-03,Morning,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,191,352,543
2012-09-03,Afternoon,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,209,357,566
2012-09-03,Afternoon,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,163,349,512
2012-09-03,Afternoon,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,168,281,449
2012-09-03,Afternoon,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,165,335,500
2012-09-03,Afternoon,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,181,317,498
2012-09-03,Afternoon,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,145,337,482
2012-09-03,Evening,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,73,301,374
2012-09-03,Evening,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,78,183,261
2012-09-03,Evening,Fall,holiday,Monday,weekend/holiday,Clear/Few Clouds,42,142,184
2012-09-03,Evening,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,17,104,121
2012-09-03,Evening,Fall,holiday,Monday,weekend/holiday,Mist/Cloudy,12,58,70
2012-09-04,Night,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,10,19,29
2012-09-04,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,15,9,24
2012-09-04,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,1,4,5
2012-09-04,Night,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,1,9,10
2012-09-04,Night,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,0,8,8
2012-09-04,Night,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,1,37,38
2012-09-04,Night,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,7,165,172
2012-09-04,Morning,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,13,480,493
2012-09-04,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,15,617,632
2012-09-04,Morning,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,30,293,323
2012-09-04,Morning,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,42,130,172
2012-09-04,Morning,Fall,workingday/weekend,Tuesday,workingday,Mist/Cloudy,39,159,198
2012-09-04,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,54,233,287
2012-09-04,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,72,203,275
2012-09-04,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,72,202,274
2012-09-04,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,68,224,292
2012-09-04,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,61,397,458
2012-09-04,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,110,746,856
2012-09-04,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,94,745,839
2012-09-04,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,50,502,552
2012-09-04,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,47,338,385
2012-09-04,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,28,240,268
2012-09-04,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,25,154,179
2012-09-04,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,12,83,95
2012-09-05,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,10,27,37
2012-09-05,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,2,11,13
2012-09-05,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,0,9,9
2012-09-05,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,0,4,4
2012-09-05,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,2,3,5
2012-09-05,Night,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,1,39,40
2012-09-05,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,7,203,210
2012-09-05,Morning,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,11,489,500
2012-09-05,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,33,692,725
2012-09-05,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,27,263,290
2012-09-05,Morning,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,54,181,235
2012-09-05,Morning,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,61,156,217
2012-09-05,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,49,217,266
2012-09-05,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,50,184,234
2012-09-05,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,34,177,211
2012-09-05,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,41,204,245
2012-09-05,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,86,344,430
2012-09-05,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,83,780,863
2012-09-05,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,82,757,839
2012-09-05,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,64,598,662
2012-09-05,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,55,357,412
2012-09-05,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,18,278,296
2012-09-05,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,38,181,219
2012-09-05,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,24,126,150
2012-09-06,Night,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,30,35,65
2012-09-06,Night,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,2,16,18
2012-09-06,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,1,7,8
2012-09-06,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,9,9
2012-09-06,Night,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,0,8,8
2012-09-06,Night,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,3,35,38
2012-09-06,Night,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,11,189,200
2012-09-06,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,21,461,482
2012-09-06,Morning,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,24,622,646
2012-09-06,Morning,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,8,115,123
2012-09-06,Morning,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,9,40,49
2012-09-06,Morning,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,10,52,62
2012-09-06,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,11,126,137
2012-09-06,Afternoon,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,39,152,191
2012-09-06,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,38,178,216
2012-09-06,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,42,228,270
2012-09-06,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,42,374,416
2012-09-06,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,67,741,808
2012-09-06,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,74,761,835
2012-09-06,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,54,504,558
2012-09-06,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,50,356,406
2012-09-06,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,32,240,272
2012-09-06,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,24,193,217
2012-09-06,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,19,150,169
2012-09-07,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,17,79,96
2012-09-07,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,10,19,29
2012-09-07,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,10,11
2012-09-07,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,9,9
2012-09-07,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,7,8
